product_id,product_name,category_id,price,link
19297275,NORRÅKER / NORRÅKER,13,1266.0,https://www.ikea.com/sa/en/p/norraker-norraker-bar-table-and-2-bar-stools-birch-birch-s19297275/
60400745,YNGVAR,13,475.0,https://www.ikea.com/sa/en/p/yngvar-bar-stool-anthracite-60400745/
20336619,HENRIKSDAL,13,40.0,https://www.ikea.com/sa/en/p/henriksdal-cover-for-bar-stool-with-backrest-graesbo-white-20336619/
20429010,NORRÅKER,13,395.0,https://www.ikea.com/sa/en/p/norraker-bar-stool-with-backrest-birch-20429010/
89280380,NORRÅKER / NORRARYD,13,1385.0,https://www.ikea.com/sa/en/p/norraker-norraryd-bar-table-and-2-bar-stools-black-black-s89280380/
29304223,EKEDALEN / EKEDALEN,13,2375.0,https://www.ikea.com/sa/en/p/ekedalen-ekedalen-bar-table-and-4-bar-stools-white-orrsta-light-grey-s29304223/
49304217,EKEDALEN / EKEDALEN,13,2176.0,https://www.ikea.com/sa/en/p/ekedalen-ekedalen-bar-table-and-4-bar-stools-brown-orrsta-light-grey-s49304217/
272656,BERNHARD,13,745.0,https://www.ikea.com/sa/en/p/bernhard-bar-stool-with-backrest-chrome-plated-mjuk-kavat-white-00272656/
79241940,NORRÅKER / NORRÅKER,13,1385.0,https://www.ikea.com/sa/en/p/norraker-norraker-bar-table-and-2-bar-stools-black-black-s79241940/
89297272,NORRÅKER / NORRARYD,13,1266.0,https://www.ikea.com/sa/en/p/norraker-norraryd-bar-table-and-2-bar-stools-birch-black-s89297272/
9288224,STENSELE,13,550.0,https://www.ikea.com/sa/en/p/stensele-bar-table-anthracite-anthracite-s09288224/
30135658,GLENN,13,445.0,https://www.ikea.com/sa/en/p/glenn-bar-stool-white-chrome-plated-30135658/
49297274,NORRÅKER / NORRÅKER,13,1266.0,https://www.ikea.com/sa/en/p/norraker-norraker-bar-table-and-2-bar-stools-birch-black-s49297274/
30308395,RÅSKOG,13,175.0,https://www.ikea.com/sa/en/p/raskog-bar-stool-beige-30308395/
29123958,MINNEN,11,395.0,https://www.ikea.com/sa/en/p/minnen-ext-bed-frame-with-slatted-bed-base-white-s29123958/
49278341,BRIMNES,11,895.0,https://www.ikea.com/sa/en/p/brimnes-bed-frame-w-storage-and-headboard-white-luroey-s49278341/
50461230,SMÅGÖRA,11,595.0,https://www.ikea.com/sa/en/p/smagoera-cot-white-50461230/
89326463,PLATSA,11,2111.0,https://www.ikea.com/sa/en/p/platsa-bed-frame-with-4-drawers-white-fonnes-s89326463/
50468953,VATTVIKEN,11,995.0,https://www.ikea.com/sa/en/p/vattviken-armchair-bed-lerhaga-light-grey-50468953/
59099136,BRIMNES,11,795.0,https://www.ikea.com/sa/en/p/brimnes-bed-frame-w-storage-and-headboard-white-s59099136/
40395245,NEIDEN,11,99.0,https://www.ikea.com/sa/en/p/neiden-bed-frame-pine-40395245/
69277307,LEIRVIK,11,1195.0,https://www.ikea.com/sa/en/p/leirvik-bed-frame-white-loenset-s69277307/
70395239,NEIDEN,11,199.0,https://www.ikea.com/sa/en/p/neiden-bed-frame-pine-70395239/
89931560,HEMNES,11,675.0,https://www.ikea.com/sa/en/p/hemnes-bed-frame-white-stain-s89931560/
30446373,SLATTUM,11,595.0,https://www.ikea.com/sa/en/p/slattum-upholstered-bed-frame-knisa-light-grey-30446373/
59248612,NEIDEN,11,199.0,https://www.ikea.com/sa/en/p/neiden-bed-frame-pine-birch-luroey-s59248612/
19254209,SAGSTUA,11,545.0,https://www.ikea.com/sa/en/p/sagstua-bed-frame-white-s19254209/
20400691,BRIMNES,11,575.0,https://www.ikea.com/sa/en/p/brimnes-bed-frame-with-storage-white-20400691/
39019701,ASKVOLL,11,445.0,https://www.ikea.com/sa/en/p/askvoll-bed-frame-white-s39019701/
69912770,TRYSIL,11,525.0,https://www.ikea.com/sa/en/p/trysil-bed-frame-white-light-grey-s69912770/
29931596,MALM,11,495.0,https://www.ikea.com/sa/en/p/malm-bed-frame-high-white-s29931596/
29179554,RAMSTA,11,445.0,https://www.ikea.com/sa/en/p/ramsta-day-bed-frame-with-slatted-bed-base-white-s29179554/
9241043,SONGESAND,11,395.0,https://www.ikea.com/sa/en/p/songesand-bed-frame-brown-s09241043/
19175957,MALM,11,920.0,https://www.ikea.com/sa/en/p/malm-bed-frame-high-w-2-storage-boxes-white-s19175957/
19185433,SNIGLAR,11,195.0,https://www.ikea.com/sa/en/p/sniglar-bed-frame-with-slatted-bed-base-beech-s19185433/
39122072,LAUVIK,11,1729.0,https://www.ikea.com/sa/en/p/lauvik-divan-bed-hamarvik-firm-firm-dark-beige-s39122072/
79902935,BRIMNES,11,575.0,https://www.ikea.com/sa/en/p/brimnes-bed-frame-with-storage-white-s79902935/
90349326,HEMNES,11,1495.0,https://www.ikea.com/sa/en/p/hemnes-day-bed-frame-with-3-drawers-white-90349326/
99157983,NESTTUN,11,595.0,https://www.ikea.com/sa/en/p/nesttun-bed-frame-white-s99157983/
69057522,TYSSEDAL,11,1395.0,https://www.ikea.com/sa/en/p/tyssedal-bed-frame-white-s69057522/
79012991,MALM,11,670.0,https://www.ikea.com/sa/en/p/malm-bed-frame-high-w-2-storage-boxes-white-s79012991/
249487,MALM,11,445.0,https://www.ikea.com/sa/en/p/malm-bed-frame-high-white-00249487/
89227731,SLÄKT,11,995.0,https://www.ikea.com/sa/en/p/slaekt-bed-frame-with-underbed-and-storage-white-s89227731/
90331091,RIDABU,11,100.0,https://www.ikea.com/sa/en/p/ridabu-mirror-door-white-90331091/
69185435,KRITTER,11,360.0,https://www.ikea.com/sa/en/p/kritter-bed-frame-with-slatted-bed-base-white-s69185435/
29194427,HEMNES,11,1375.0,https://www.ikea.com/sa/en/p/hemnes-bed-frame-with-4-storage-boxes-white-stain-s29194427/
89305446,PLATSA,11,2600.5,https://www.ikea.com/sa/en/p/platsa-bed-frame-with-10-doors-white-s89305446/
19259631,SAGSTUA,11,745.0,https://www.ikea.com/sa/en/p/sagstua-bed-frame-white-loenset-s19259631/
80017389,SANDVIKA,11,295.0,https://www.ikea.com/sa/en/p/sandvika-guest-bed-80017389/
39248608,NEIDEN,11,399.0,https://www.ikea.com/sa/en/p/neiden-bed-frame-pine-birch-luroey-s39248608/
69323757,MINNEN,11,395.0,https://www.ikea.com/sa/en/p/minnen-ext-bed-frame-with-slatted-bed-base-turquoise-s69323757/
79227755,SLÄKT,11,375.0,https://www.ikea.com/sa/en/p/slaekt-bed-frame-with-slatted-bed-base-white-s79227755/
90354327,HAMMARN,11,399.0,https://www.ikea.com/sa/en/p/hammarn-sofa-bed-knisa-dark-grey-black-90354327/
79247598,BJÖRKSNÄS,11,2040.0,https://www.ikea.com/sa/en/p/bjoerksnaes-bed-frame-birch-leirsund-s79247598/
10362963,SLÄKT,11,425.0,https://www.ikea.com/sa/en/p/slaekt-pouffe-mattress-foldable-10362963/
9241420,NORDLI,11,2290.0,https://www.ikea.com/sa/en/p/nordli-bed-frame-w-storage-and-headboard-white-s09241420/
20424362,FYRESDAL,11,549.0,https://www.ikea.com/sa/en/p/fyresdal-day-bed-frame-black-20424362/
69241097,SONGESAND,11,570.0,https://www.ikea.com/sa/en/p/songesand-bed-frame-with-2-storage-boxes-brown-s69241097/
39931609,MALM,11,945.0,https://www.ikea.com/sa/en/p/malm-bed-frame-high-w-4-storage-boxes-white-s39931609/
20467629,MYDAL,11,895.0,https://www.ikea.com/sa/en/p/mydal-bunk-bed-frame-white-20467629/
239233,TUFFING,11,475.0,https://www.ikea.com/sa/en/p/tuffing-bunk-bed-frame-dark-grey-00239233/
29239459,SÄBÖVIK,11,1745.0,https://www.ikea.com/sa/en/p/saeboevik-divan-bed-grey-firm-s29239459/
60116960,LYCKSELE,11,100.0,https://www.ikea.com/sa/en/p/lycksele-storage-box-2-seat-sofa-bed-black-60116960/
89019992,TARVA,11,871.0,https://www.ikea.com/sa/en/p/tarva-bed-frame-pine-leirsund-s89019992/
30249546,HEMNES,11,695.0,https://www.ikea.com/sa/en/p/hemnes-bed-frame-white-stain-30249546/
89019572,HEMNES,11,995.0,https://www.ikea.com/sa/en/p/hemnes-bed-frame-white-stain-loenset-s89019572/
70305700,BUSUNGE,11,795.0,https://www.ikea.com/sa/en/p/busunge-extendable-bed-white-70305700/
40433902,MARKERAD,11,480.0,https://www.ikea.com/sa/en/p/markerad-day-bed-frame-pine-40433902/
79129986,GJÖRA,11,1640.0,https://www.ikea.com/sa/en/p/gjoera-bed-frame-birch-leirsund-s79129986/
360484,UTÅKER,11,695.0,https://www.ikea.com/sa/en/p/utaker-stackable-bed-pine-00360484/
44361010,BRYNE,11,49.0,https://www.ikea.com/sa/en/p/bryne-net-white-44361010/
80253809,KURA,11,745.0,https://www.ikea.com/sa/en/p/kura-reversible-bed-white-pine-80253809/
39216754,FRIHETEN,11,1846.0,https://www.ikea.com/sa/en/p/friheten-corner-sofa-bed-with-storage-skiftebo-dark-grey-s39216754/
10448325,VITVAL,11,295.0,https://www.ikea.com/sa/en/p/vitval-underbed-white-10448325/
30160209,LURÖY,11,100.0,https://www.ikea.com/sa/en/p/luroey-slatted-bed-base-30160209/
30248537,SNIGLAR,11,295.0,https://www.ikea.com/sa/en/p/sniglar-cot-beech-30248537/
29188822,HEMNES,11,1145.0,https://www.ikea.com/sa/en/p/hemnes-bed-frame-with-2-storage-boxes-white-stain-luroey-s29188822/
60372276,HEMNES,11,1495.0,https://www.ikea.com/sa/en/p/hemnes-day-bed-frame-with-3-drawers-grey-60372276/
19009562,MALM,11,545.0,https://www.ikea.com/sa/en/p/malm-bed-frame-high-white-luroey-s19009562/
99239451,SLÄKT,11,620.0,https://www.ikea.com/sa/en/p/slaekt-underbed-with-storage-white-s99239451/
99287550,DELAKTIG,11,2195.0,https://www.ikea.com/sa/en/p/delaktig-bed-frame-with-headboard-aluminium-rattan-s99287550/
19268763,STUVA,11,1725.0,https://www.ikea.com/sa/en/p/stuva-loft-bed-combo-w-2-shlvs-3-shlvs-white-s19268763/
29250753,LAUVIK,11,2425.0,https://www.ikea.com/sa/en/p/lauvik-divan-bed-hamarvik-firm-dark-beige-s29250753/
49303393,VIMLE,11,1400.0,https://www.ikea.com/sa/en/p/vimle-cover-for-corner-sofa-bed-4-seat-with-open-end-dalstorp-multicolour-s49303393/
89186778,KONGSFJORD,11,8551.0,https://www.ikea.com/sa/en/p/kongsfjord-divan-bed-hyllestad-firm-tustna-dark-grey-s89186778/
9306416,NYHAMN,11,1470.0,https://www.ikea.com/sa/en/p/nyhamn-sofa-bed-with-triple-cushion-with-foam-mattress-skiftebo-yellow-s09306416/
50340163,NYHAMN,11,450.0,https://www.ikea.com/sa/en/p/nyhamn-foam-mattress-firm-50340163/
29291956,SLÄKT,11,1395.0,https://www.ikea.com/sa/en/p/slaekt-bed-frame-w-storage-slatted-bedbase-white-s29291956/
70284203,ASKEBY,11,995.0,https://www.ikea.com/sa/en/p/askeby-two-seat-sofa-bed-black-70284203/
20228709,BRIMNES,11,220.0,https://www.ikea.com/sa/en/p/brimnes-headboard-with-storage-compartment-white-20228709/
49046068,SUNDVIK,11,849.0,https://www.ikea.com/sa/en/p/sundvik-ext-bed-frame-with-slatted-bed-base-white-s49046068/
20404806,MALM,11,1595.0,https://www.ikea.com/sa/en/p/malm-ottoman-bed-white-20404806/
9186126,HEMNES,11,2185.0,https://www.ikea.com/sa/en/p/hemnes-day-bed-w-3-drawers-2-mattresses-white-husvika-firm-s09186126/
70362427,SOLGUL,11,395.0,https://www.ikea.com/sa/en/p/solgul-cradle-with-foam-mattress-white-70362427/
102452,MYDAL,11,795.0,https://www.ikea.com/sa/en/p/mydal-bunk-bed-frame-pine-00102452/
40349847,NORDLI,11,1595.0,https://www.ikea.com/sa/en/p/nordli-bed-frame-with-storage-white-40349847/
30099293,VIKARE,11,95.0,https://www.ikea.com/sa/en/p/vikare-guard-rail-white-30099293/
70426537,DELAKTIG,11,595.0,https://www.ikea.com/sa/en/p/delaktig-headboard-rattan-70426537/
90299449,TUFFING,11,645.0,https://www.ikea.com/sa/en/p/tuffing-loft-bed-frame-dark-grey-90299449/
39277498,VALLENTUNA,11,1848.0,https://www.ikea.com/sa/en/p/vallentuna-sofa-bed-module-with-backrests-orrsta-light-grey-s39277498/
40411410,VITVAL,11,200.0,https://www.ikea.com/sa/en/p/vitval-desk-top-white-40411410/
89302914,PLATSA,11,2307.0,https://www.ikea.com/sa/en/p/platsa-bed-frame-with-10-drawers-white-fonnes-s89302914/
10453086,PLATSA,11,1195.0,https://www.ikea.com/sa/en/p/platsa-bed-frame-with-storage-white-10453086/
9324284,PLATSA,11,3339.0,https://www.ikea.com/sa/en/p/platsa-bed-frame-with-6-doors-12-drawers-white-fonnes-s09324284/
19302922,VITVAL,11,1590.0,https://www.ikea.com/sa/en/p/vitval-bunk-bed-frame-with-underbed-white-light-grey-s19302922/
90229017,BUSUNGE,11,795.0,https://www.ikea.com/sa/en/p/busunge-extendable-bed-light-pink-90229017/
80341496,NYHAMN,11,600.0,https://www.ikea.com/sa/en/p/nyhamn-pocket-sprung-mattress-firm-80341496/
228705,BRIMNES,11,1095.0,https://www.ikea.com/sa/en/p/brimnes-day-bed-frame-with-2-drawers-white-00228705/
29241160,SONGESAND,11,1245.0,https://www.ikea.com/sa/en/p/songesand-bed-frame-with-4-storage-boxes-brown-loenset-s29241160/
59167074,LAUVIK,11,2146.0,https://www.ikea.com/sa/en/p/lauvik-divan-bed-hamarvik-medium-firm-tuddal-dark-beige-s59167074/
89386070,SLÄKT,11,1260.0,https://www.ikea.com/sa/en/p/slaekt-bed-frame-with-3-storage-boxes-white-s89386070/
10247973,SVÄRTA,11,895.0,https://www.ikea.com/sa/en/p/svaerta-bunk-bed-frame-silver-colour-10247973/
99278070,VALLENTUNA,11,7796.0,https://www.ikea.com/sa/en/p/vallentuna-4-seat-modular-sofa-w-3-sofa-beds-and-storage-murum-orrsta-black-olive-green-s99278070/
19166180,LYCKSELE MURBO,11,1445.0,https://www.ikea.com/sa/en/p/lycksele-murbo-two-seat-sofa-bed-ebbarp-black-white-s19166180/
79288188,DELAKTIG,11,2595.0,https://www.ikea.com/sa/en/p/delaktig-bed-frame-headboard-2-side-tables-aluminium-rattan-s79288188/
99302918,PLATSA,11,1767.0,https://www.ikea.com/sa/en/p/platsa-bed-frame-with-2-drawers-white-fonnes-s99302918/
60433901,MARKERAD,11,267.0,https://www.ikea.com/sa/en/p/markerad-cover-for-day-bed-beige-60433901/
102065,LYCKSELE LÖVÅS,11,495.0,https://www.ikea.com/sa/en/p/lycksele-loevas-mattress-00102065/
39227837,UTÅKER,11,1285.0,https://www.ikea.com/sa/en/p/utaker-stackable-bed-with-2-mattresses-pine-moshult-firm-s39227837/
39041660,SUNDVIK,11,849.0,https://www.ikea.com/sa/en/p/sundvik-ext-bed-frame-with-slatted-bed-base-grey-brown-s39041660/
59302915,PLATSA,11,2905.0,https://www.ikea.com/sa/en/p/platsa-bed-frame-with-4-doors-6-drawers-white-fonnes-ridabu-s59302915/
60299691,BRYNILEN,11,30.0,https://www.ikea.com/sa/en/p/brynilen-leg-oak-60299691/
39279280,FYRESDAL,11,1139.0,https://www.ikea.com/sa/en/p/fyresdal-day-bed-with-2-mattresses-black-moshult-firm-s39279280/
9149879,VALLENTUNA,11,1160.0,https://www.ikea.com/sa/en/p/vallentuna-sofa-bed-module-hillared-dark-grey-s09149879/
19287530,DELAKTIG,11,1400.0,https://www.ikea.com/sa/en/p/delaktig-bed-frame-aluminium-s19287530/
400692,BRIMNES,11,220.0,https://www.ikea.com/sa/en/p/brimnes-headboard-with-storage-compartment-white-00400692/
80332468,SUFFLETT,11,85.0,https://www.ikea.com/sa/en/p/sufflett-bed-tent-pink-80332468/
90332458,KURA,11,175.0,https://www.ikea.com/sa/en/p/kura-bed-tent-with-curtain-grey-white-90332458/
90338403,LÖVA,11,55.0,https://www.ikea.com/sa/en/p/loeva-bed-canopy-green-90338403/
99211621,HEMNES,11,2085.0,https://www.ikea.com/sa/en/p/hemnes-day-bed-w-3-drawers-2-mattresses-grey-moshult-firm-s99211621/
20320128,FLEKKE,11,1495.0,https://www.ikea.com/sa/en/p/flekke-day-bed-frame-with-2-drawers-black-brown-20320128/
69304829,MARKERAD,11,1092.0,https://www.ikea.com/sa/en/p/markerad-day-bed-s69304829/
99302975,PLATSA,11,2163.5,https://www.ikea.com/sa/en/p/platsa-bed-frame-with-2-door-3-drawers-white-fonnes-s99302975/
50393830,KURA,11,149.0,https://www.ikea.com/sa/en/p/kura-bed-tent-with-curtain-brown-50393830/
89275265,STUVA / FÖLJA,11,1915.0,https://www.ikea.com/sa/en/p/stuva-foelja-loft-bed-combo-w-2-drawer-2-doors-white-s89275265/
39288128,DELAKTIG,11,2495.0,https://www.ikea.com/sa/en/p/delaktig-bed-frame-headboard-2-side-tables-aluminium-black-s39288128/
70340567,GRÄLVIKEN,11,1995.0,https://www.ikea.com/sa/en/p/graelviken-3-seat-sofa-bed-grey-70340567/
89240761,HOLMSUND,11,2295.0,https://www.ikea.com/sa/en/p/holmsund-three-seat-sofa-bed-orrsta-light-white-grey-s89240761/
59250756,LAUVIK,11,2902.0,https://www.ikea.com/sa/en/p/lauvik-divan-bed-hamarvik-firm-tuddal-dark-beige-s59250756/
79253259,STUVA / FRITIDS,11,1990.0,https://www.ikea.com/sa/en/p/stuva-fritids-loft-bed-combo-w-3-drawers-2-doors-white-white-s79253259/
20247982,SVÄRTA,11,875.0,https://www.ikea.com/sa/en/p/svaerta-loft-bed-frame-silver-colour-20247982/
9302913,PLATSA,11,1611.0,https://www.ikea.com/sa/en/p/platsa-bed-frame-with-4-drawers-white-fonnes-s09302913/
29278101,GRÖNLID,11,3595.0,https://www.ikea.com/sa/en/p/groenlid-2-seat-sofa-bed-ljungen-dark-red-s29278101/
80411272,VITVAL,11,1295.0,https://www.ikea.com/sa/en/p/vitval-bunk-bed-frame-white-light-grey-80411272/
49278591,GRÖNLID,11,7610.0,https://www.ikea.com/sa/en/p/groenlid-corner-sofa-bed-5-seat-with-chaise-longue-ljungen-dark-red-s49278591/
19129932,BRIMNES,11,1795.0,https://www.ikea.com/sa/en/p/brimnes-day-bed-w-2-drawers-2-mattresses-white-malfors-medium-firm-s19129932/
80362974,SLÄKT,11,295.0,https://www.ikea.com/sa/en/p/slaekt-storage-box-with-castors-80362974/
10372976,NORDLI,11,695.0,https://www.ikea.com/sa/en/p/nordli-headboard-white-10372976/
69287537,DELAKTIG,11,2095.0,https://www.ikea.com/sa/en/p/delaktig-bed-frame-with-headboard-aluminium-black-s69287537/
257953,GONATT,11,1095.0,https://www.ikea.com/sa/en/p/gonatt-cot-light-grey-00257953/
20299688,BRENNÅSEN,11,30.0,https://www.ikea.com/sa/en/p/brennasen-leg-black-stained-20299688/
9217849,BRÅTHULT,11,1991.0,https://www.ikea.com/sa/en/p/brathult-corner-sofa-bed-borred-grey-green-s09217849/
19302917,PLATSA,11,2210.0,https://www.ikea.com/sa/en/p/platsa-bed-frame-with-storage-white-s19302917/
59151271,SVÄRTA,11,1175.0,https://www.ikea.com/sa/en/p/svaerta-loft-bed-frame-with-desk-top-silver-colour-s59151271/
9306435,NYHAMN,11,1445.0,https://www.ikea.com/sa/en/p/nyhamn-3-seat-sofa-bed-with-pocket-spring-mattress-skiftebo-yellow-s09306435/
29277639,LIDHULT,11,9585.0,https://www.ikea.com/sa/en/p/lidhult-corner-sofa-bed-6-seat-with-chaise-longue-lejde-red-brown-red-brown-s29277639/
40299687,BURFJORD,11,40.0,https://www.ikea.com/sa/en/p/burfjord-leg-oak-40299687/
49277105,VALLENTUNA,11,4488.0,https://www.ikea.com/sa/en/p/vallentuna-3-seat-modular-sofa-with-sofa-bed-and-storage-hillared-murum-dark-grey-black-s49277105/
69302566,VITVAL,11,1195.0,https://www.ikea.com/sa/en/p/vitval-loft-bed-frame-with-desk-top-white-light-grey-s69302566/
9278003,VALLENTUNA,11,5780.0,https://www.ikea.com/sa/en/p/vallentuna-modular-corner-sofa-3-seat-sofa-bed-and-storage-murum-white-s09278003/
19290014,LIDHULT,11,3340.0,https://www.ikea.com/sa/en/p/lidhult-2-seat-sofa-bed-section-lejde-grey-black-s19290014/
20426525,DELAKTIG,11,495.0,https://www.ikea.com/sa/en/p/delaktig-headboard-black-20426525/
10248519,GULLIVER,11,595.0,https://www.ikea.com/sa/en/p/gulliver-cot-white-10248519/
60429471,DELAKTIG,11,200.0,https://www.ikea.com/sa/en/p/delaktig-fitting-for-headboard-60429471/
89300750,FLOTTEBO,11,2236.0,https://www.ikea.com/sa/en/p/flottebo-sofa-bed-with-side-table-gunnared-medium-grey-s89300750/
29288100,DELAKTIG,11,1800.0,https://www.ikea.com/sa/en/p/delaktig-bed-frame-with-2-side-tables-aluminium-black-s29288100/
49292686,VIMLE,11,4645.0,https://www.ikea.com/sa/en/p/vimle-3-seat-sofa-bed-with-chaise-longue-gunnared-medium-grey-s49292686/
49306443,NYHAMN,11,1295.0,https://www.ikea.com/sa/en/p/nyhamn-3-seat-sofa-bed-with-foam-mattress-skiftebo-yellow-s49306443/
45932080,SULTAN,11,50.0,https://www.ikea.com/sa/en/p/sultan-supporting-leg-black-45932080/
10309616,BÅTSFJORD,11,30.0,https://www.ikea.com/sa/en/p/batsfjord-leg-birch-10309616/
79186774,KONGSFJORD,11,8356.0,https://www.ikea.com/sa/en/p/kongsfjord-divan-bed-hyllestad-medium-firm-tustna-dark-grey-s79186774/
99183864,FLEKKE,11,2185.0,https://www.ikea.com/sa/en/p/flekke-day-bed-w-2-drawers-2-mattresses-black-brown-husvika-firm-s99183864/
70248564,SUNDVIK,11,695.0,https://www.ikea.com/sa/en/p/sundvik-cot-grey-brown-70248564/
79217902,SANDBACKEN,11,1841.0,https://www.ikea.com/sa/en/p/sandbacken-corner-sofa-bed-lofallet-beige-s79217902/
79150746,HOLMSUND,11,2995.0,https://www.ikea.com/sa/en/p/holmsund-corner-sofa-bed-nordvalla-medium-grey-s79150746/
29277724,VALLENTUNA,11,4320.0,https://www.ikea.com/sa/en/p/vallentuna-2-seat-modular-sofa-w-2-sofa-beds-murum-white-s29277724/
59297481,FLOTTEBO,11,1596.0,https://www.ikea.com/sa/en/p/flottebo-sofa-bed-vissle-dark-grey-s59297481/
9306355,NYHAMN,11,1520.0,https://www.ikea.com/sa/en/p/nyhamn-sofa-bed-with-triple-cushion-with-pocket-spring-mattress-knisa-grey-beige-s09306355/
20249896,SVÄRTA,11,300.0,https://www.ikea.com/sa/en/p/svaerta-desk-top-silver-colour-20249896/
29266184,LIDHULT,11,7785.0,https://www.ikea.com/sa/en/p/lidhult-corner-sofa-bed-5-seat-lejde-grey-black-s29266184/
29278158,GRÖNLID,11,4270.0,https://www.ikea.com/sa/en/p/groenlid-3-seat-sofa-bed-with-open-end-ljungen-medium-grey-s29278158/
49268653,STUVA / FRITIDS,11,2025.0,https://www.ikea.com/sa/en/p/stuva-fritids-loft-bed-combo-w-4-drawers-2-doors-white-light-pink-s49268653/
60102067,LYCKSELE HÅVET,11,795.0,https://www.ikea.com/sa/en/p/lycksele-havet-mattress-60102067/
248567,SUNDVIK,11,695.0,https://www.ikea.com/sa/en/p/sundvik-cot-white-00248567/
60431563,FRIHETEN,11,1845.0,https://www.ikea.com/sa/en/p/friheten-3-seat-sofa-bed-skiftebo-blue-60431563/
29285521,VIMLE,11,2945.0,https://www.ikea.com/sa/en/p/vimle-2-seat-sofa-bed-section-gunnared-beige-s29285521/
89278481,GRÖNLID,11,4790.0,https://www.ikea.com/sa/en/p/groenlid-3-seat-sofa-bed-with-chaise-longue-inseros-white-s89278481/
70299695,BJORLI,11,40.0,https://www.ikea.com/sa/en/p/bjorli-leg-stainless-steel-70299695/
40296599,KURA,11,125.0,https://www.ikea.com/sa/en/p/kura-bed-tent-turquoise-40296599/
10311228,KURA,11,125.0,https://www.ikea.com/sa/en/p/kura-bed-tent-pink-10311228/
9277918,VALLENTUNA,11,4036.0,https://www.ikea.com/sa/en/p/vallentuna-3-seat-modular-sofa-with-sofa-bed-with-open-end-hillared-light-blue-s09277918/
